subscription_id,customer_id,subscription_status,contract_start_date,contract_end_date,inspection_fee_end_date,cancel_at,cancel_at_date,cancel_at_period_end,schedule_id,schedule_status,schedule_end_behavior,schedule_phase_count,schedule_last_phase_end,schedule_phases,all_schedule_phase_items_same,all_phase_business_settings_same,phase_business_differences,action,safe_to_apply,reason,error
sub_1SADsNE2kujhweZxfd1hzSGa,cus_T6QjxyRyCcIPy5,active,2025-09-22,2075-09-22,2028-09-22,1853208509,2028-09-22,False,sub_sched_1SADsNE2kujhweZxhSsY95Zv,active,cancel,1,2028-09-22,"[{""end_date"": ""2028-09-22"", ""items"": [{""price_id"": ""price_1TdN9NE2kujhweZxNfuU91PM"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SADjvE2kujhweZxbCfBe4vS,cus_T6QayZsqpyHv6V,active,2025-09-22,2075-09-22,2028-09-22,1853208511,2028-09-22,False,sub_sched_1SADjvE2kujhweZxwfortgsY,active,cancel,1,2028-09-22,"[{""end_date"": ""2028-09-22"", ""items"": [{""price_id"": ""price_1TdN9PE2kujhweZx9QrdEPgY"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SADbpE2kujhweZx7Smz3agh,cus_T6QSn0aRlbZbir,active,2025-09-22,2075-09-22,2028-09-22,1853208513,2028-09-22,False,sub_sched_1SADbpE2kujhweZxgDPuhnBV,active,cancel,1,2028-09-22,"[{""end_date"": ""2028-09-22"", ""items"": [{""price_id"": ""price_1TdN9RE2kujhweZxTr6Z2PAL"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SADUkE2kujhweZxi8A5EN2u,cus_T6QLv3rk2eRs9P,active,2025-09-22,2075-09-22,2028-09-22,1853208515,2028-09-22,False,sub_sched_1SADUkE2kujhweZxnJBEvO8e,active,cancel,1,2028-09-22,"[{""end_date"": ""2028-09-22"", ""items"": [{""price_id"": ""price_1TdN9SE2kujhweZx0SHq6Ydg"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SADLnE2kujhweZxwaHx4gxV,cus_T6QBp7y3tleCOY,active,2025-09-22,2075-09-22,2028-09-22,1853208516,2028-09-22,False,sub_sched_1SADLnE2kujhweZxKokJR1Cc,active,cancel,1,2028-09-22,"[{""end_date"": ""2028-09-22"", ""items"": [{""price_id"": ""price_1TdN9UE2kujhweZxIHSVsnm7"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SAD5nE2kujhweZxB58MZrvR,cus_T6PvA5MOT08FZp,active,2025-09-22,2075-09-22,2028-09-22,1853208518,2028-09-22,False,sub_sched_1SAD5mE2kujhweZxd2xVqlhZ,active,cancel,1,2028-09-22,"[{""end_date"": ""2028-09-22"", ""items"": [{""price_id"": ""price_1TdN9WE2kujhweZxU2VWnZFA"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SACvFE2kujhweZxENVPfHOg,cus_T6PkEeZuHjZfc3,active,2025-09-22,2075-09-22,2028-09-22,1853208520,2028-09-22,False,sub_sched_1SACvFE2kujhweZxW91pytq3,active,cancel,1,2028-09-22,"[{""end_date"": ""2028-09-22"", ""items"": [{""price_id"": ""price_1TdN9XE2kujhweZxLGCE7Ouf"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SACg5E2kujhweZxwJGcil2j,cus_T6PUYXohbPlGfC,active,2025-09-22,2075-09-22,2028-09-22,1853208521,2028-09-22,False,sub_sched_1SACg5E2kujhweZxSgGP2KvR,active,cancel,1,2028-09-22,"[{""end_date"": ""2028-09-22"", ""items"": [{""price_id"": ""price_1TdN9ZE2kujhweZxMdJjtSX0"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1SACWKE2kujhweZxyHi6aCwU,cus_T6PK44wwdwf5jQ,active,2025-09-22,2075-09-22,2028-09-22,1853208523,2028-09-22,False,sub_sched_1SACWKE2kujhweZxbIeKdmmU,active,cancel,1,2028-09-22,"[{""end_date"": ""2028-09-22"", ""items"": [{""price_id"": ""price_1TdN9aE2kujhweZxjAZEn4yw"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S83KVE2kujhweZxbjXzesKt,cus_SM2934gPckz2ui,active,2025-05-21,2075-05-21,2028-05-21,1842494925,2028-05-21,False,sub_sched_1S83MnE2kujhweZxxzGbvbw0,active,cancel,1,2028-05-21,"[{""end_date"": ""2028-05-21"", ""items"": [{""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}, {""price_id"": ""price_1TdN9cE2kujhweZxMbsSgDnc"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-07-09""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S59WLE2kujhweZxoOeQwN1Q,cus_T1BrcSptuljD5n,active,2025-09-08,2075-09-08,2028-09-08,1851998926,2028-09-08,False,sub_sched_1S59WLE2kujhweZxEIIEpOHz,active,cancel,1,2028-09-08,"[{""end_date"": ""2028-09-08"", ""items"": [{""price_id"": ""price_1TdN9eE2kujhweZxvbSJw9le"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S59BFE2kujhweZxfXUOtZ3b,cus_T1BXGXC6iwPw6j,active,2025-09-08,2075-09-08,2028-09-08,1851998928,2028-09-08,False,sub_sched_1S59BFE2kujhweZxirgq2uWS,active,cancel,1,2028-09-08,"[{""end_date"": ""2028-09-08"", ""items"": [{""price_id"": ""price_1TdN9gE2kujhweZxjMO5WndN"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S58ogE2kujhweZxekYlMNNW,cus_T1BAoLgcIykSnO,active,2025-09-08,2075-09-08,2028-09-08,1851998930,2028-09-08,False,sub_sched_1S58ogE2kujhweZxjP0igyWn,active,cancel,1,2028-09-08,"[{""end_date"": ""2028-09-08"", ""items"": [{""price_id"": ""price_1TdN9hE2kujhweZxAIP4iJDm"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S58IoE2kujhweZxMSFdB2Tn,cus_T1Ad31saVtw0m5,active,2025-09-08,2075-09-08,2028-09-08,1851998931,2028-09-08,False,sub_sched_1S58IoE2kujhweZxGtxd5Ux2,active,cancel,1,2028-09-08,"[{""end_date"": ""2028-09-08"", ""items"": [{""price_id"": ""price_1TdN9jE2kujhweZxEIFahRol"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S57nYE2kujhweZxE468Uhp8,cus_T1A7V3rmoF9MnH,active,2025-09-08,2075-09-08,2028-09-08,1851998933,2028-09-08,False,sub_sched_1S57nYE2kujhweZxmqxi0yC7,active,cancel,1,2028-09-08,"[{""end_date"": ""2028-09-08"", ""items"": [{""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}, {""price_id"": ""price_1TdN9lE2kujhweZxlV0QHg7S"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S57g9E2kujhweZxiIDLiSHZ,cus_T19zcpRAjahCWb,active,2025-09-08,2075-09-08,2028-09-08,1851998935,2028-09-08,False,sub_sched_1S57g9E2kujhweZxyLHR1k2B,active,cancel,1,2028-09-08,"[{""end_date"": ""2028-09-08"", ""items"": [{""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}, {""price_id"": ""price_1TdN9nE2kujhweZxm0r49D7t"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S0ll8E2kujhweZxYDzN65VA,cus_Swf5dxbyDlCNcD,active,2025-08-27,2075-08-27,2028-08-27,1850962138,2028-08-27,False,sub_sched_1S0ll8E2kujhweZxELUGwM3m,active,cancel,1,2028-08-27,"[{""end_date"": ""2028-08-27"", ""items"": [{""price_id"": ""price_1TdN9qE2kujhweZxYr53Z9Jo"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S0le6E2kujhweZxn135yt8v,cus_SwexNPBP186vAu,active,2025-08-27,2075-08-27,2028-08-27,1850962139,2028-08-27,False,sub_sched_1S0le6E2kujhweZxLDVg3CYY,active,cancel,1,2028-08-27,"[{""end_date"": ""2028-08-27"", ""items"": [{""price_id"": ""price_1TdN9rE2kujhweZxnYQZM7ej"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S0lQAE2kujhweZxXRvshppR,cus_SwejflGyRgH1fO,active,2025-08-27,2075-08-27,2028-08-27,1850962141,2028-08-27,False,sub_sched_1S0lQAE2kujhweZxCkSujUry,active,cancel,1,2028-08-27,"[{""end_date"": ""2028-08-27"", ""items"": [{""price_id"": ""price_1TdN9tE2kujhweZxXUXudymN"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S0lIgE2kujhweZxPsBemMAh,cus_SwebGBZDYr3k46,active,2025-08-27,2075-08-27,2028-08-27,1850962142,2028-08-27,False,sub_sched_1S0lIgE2kujhweZxgHTiGvcV,active,cancel,1,2028-08-27,"[{""end_date"": ""2028-08-27"", ""items"": [{""price_id"": ""price_1TdN9uE2kujhweZxLa1RIXMa"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S0l5gE2kujhweZxV2nbauIM,cus_SweOyxCgcSd1V5,active,2025-08-27,2075-08-27,2028-08-27,1850962144,2028-08-27,False,sub_sched_1S0l5gE2kujhweZxtcEeMM7J,active,cancel,1,2028-08-27,"[{""end_date"": ""2028-08-27"", ""items"": [{""price_id"": ""price_1TdN9wE2kujhweZxH7DsRbuU"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S0kxUE2kujhweZxl1LbYYtO,cus_SweFZqv7CzREAz,active,2025-08-27,2075-08-27,2028-08-27,1850962146,2028-08-27,False,sub_sched_1S0kxUE2kujhweZxtKlXooa0,active,cancel,1,2028-08-27,"[{""end_date"": ""2028-08-27"", ""items"": [{""price_id"": ""price_1TdN9yE2kujhweZxniAHGVFF"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S0kfxE2kujhweZxL9d4AH3H,cus_SwdxCk8z1vLjWU,active,2025-08-27,2075-08-27,2028-08-27,1850962148,2028-08-27,False,sub_sched_1S0kfxE2kujhweZxPSTTtHXb,active,cancel,1,2028-08-27,"[{""end_date"": ""2028-08-27"", ""items"": [{""price_id"": ""price_1TdN9zE2kujhweZxeg2M4HTX"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S0kUOE2kujhweZxGN2JpOqp,cus_SwdjdqJXqVBO8W,active,2025-08-27,2075-08-27,2028-08-27,1851045181,2028-08-28,False,sub_sched_1S0kUOE2kujhweZxNTRFllcM,active,cancel,1,2028-08-28,"[{""end_date"": ""2028-08-28"", ""items"": [{""price_id"": ""price_1TdilEE2kujhweZxiwjcu4OK"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-02""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S0kCkE2kujhweZx3lKUOEIf,cus_SwdSVaNafAEyfZ,active,2025-08-27,2075-08-27,2028-08-27,1850962149,2028-08-27,False,sub_sched_1S0kCkE2kujhweZxsXj3N6fS,active,cancel,1,2028-08-27,"[{""end_date"": ""2028-08-27"", ""items"": [{""price_id"": ""price_1TdNA1E2kujhweZxcnSjPXAR"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S0jmOE2kujhweZx1si8sJn0,cus_SwcoaqfTWPAWxd,active,2025-08-27,2075-08-27,2028-08-27,1850962151,2028-08-27,False,sub_sched_1S0jmOE2kujhweZxAnnDaOvG,active,cancel,1,2028-08-27,"[{""end_date"": ""2028-08-27"", ""items"": [{""price_id"": ""price_1TdNA3E2kujhweZxyqyRw7aU"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1S04t3E2kujhweZxw2RRdmPg,cus_QMPByU1mVALeJq,active,2024-06-25,2074-06-25,2027-06-25,1813896000,2027-06-25,False,sub_sched_1TqyIpE2kujhweZxlFHEGIiG,active,cancel,1,2027-06-25,"[{""end_date"": ""2027-06-25"", ""items"": [{""price_id"": ""price_1TdNA4E2kujhweZxwJvyy7N3"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-07-09""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1RvHcEE2kujhweZxxRRBxB7I,cus_SqzavDGc88vsmD,active,2025-08-12,2075-08-12,2028-08-12,1849697266,2028-08-12,False,sub_sched_1RvHcEE2kujhweZxV7knibhy,active,cancel,1,2028-08-12,"[{""end_date"": ""2028-08-12"", ""items"": [{""price_id"": ""price_1TdNA6E2kujhweZxpU9vGcys"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1RvHWbE2kujhweZxtIJSNvJ1,cus_SqzU3XxZiq79Qg,active,2025-08-12,2075-08-12,2028-08-12,1849696917,2028-08-12,False,sub_sched_1TqyMTE2kujhweZxJlyumkwk,active,cancel,1,2028-08-12,"[{""end_date"": ""2028-08-12"", ""items"": [{""price_id"": ""price_1TdilGE2kujhweZx2Emuch1V"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-07-09""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1RvHSbE2kujhweZxWhe1XR7r,cus_SqzOPJtLlPxjFq,active,2025-08-12,2075-08-12,2028-08-12,1849696669,2028-08-12,False,sub_sched_1RvHZhE2kujhweZxi5zp7dZ5,active,cancel,1,2028-08-12,"[{""end_date"": ""2028-08-12"", ""items"": [{""price_id"": ""price_1TdNA7E2kujhweZxpnaopyWf"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1RvHFEE2kujhweZxwLQUaGUk,cus_SqzCOH36HTTeXt,active,2025-08-12,2075-08-12,2028-08-12,1849695840,2028-08-12,False,sub_sched_1RvHYcE2kujhweZxy01btMco,active,cancel,1,2028-08-12,"[{""end_date"": ""2028-08-12"", ""items"": [{""price_id"": ""price_1TdNA9E2kujhweZxqomyKVN1"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1RvH4aE2kujhweZx3Cty2CSR,cus_SqyyOT8ylaKNDv,active,2025-08-12,2075-08-12,2028-08-12,1849695180,2028-08-12,False,sub_sched_1RvHYvE2kujhweZxvWu5uiIF,active,cancel,1,2028-08-12,"[{""end_date"": ""2028-08-12"", ""items"": [{""price_id"": ""price_1TdNABE2kujhweZxwoRsc9S0"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1Rr4dLE2kujhweZxN1jsuxFs,cus_SmdtpVVVGrIH4e,active,2025-07-31,2075-07-31,2028-07-31,1848694051,2028-07-31,False,sub_sched_1Rr4dLE2kujhweZxOlj7HpFz,active,cancel,1,2028-07-31,"[{""end_date"": ""2028-07-31"", ""items"": [{""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}, {""price_id"": ""price_1TdNADE2kujhweZx8vZDgemn"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1Rr4ZyE2kujhweZx9zi5li3e,cus_SmdqE4QPmcFIbN,active,2025-07-31,2075-07-31,2028-07-31,1848693842,2028-07-31,False,sub_sched_1Rr4ZyE2kujhweZxTF7s1zgM,active,cancel,1,2028-07-31,"[{""end_date"": ""2028-07-31"", ""items"": [{""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}, {""price_id"": ""price_1TdNAEE2kujhweZxgRXvZnUb"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1Rr4WmE2kujhweZxySVRn5nL,cus_SmdnO8Hfv2FAgV,active,2025-07-31,2075-07-31,2028-07-31,1848693643,2028-07-31,False,sub_sched_1Rr4WmE2kujhweZxJ7qE09LC,active,cancel,1,2028-07-31,"[{""end_date"": ""2028-07-31"", ""items"": [{""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}, {""price_id"": ""price_1TdNAGE2kujhweZxogOCjnK8"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1Rr4W9E2kujhweZxBiPr51iJ,cus_SmdY7Rt66PgUGe,active,2025-07-31,2075-07-31,2028-07-31,1848693605,2028-07-31,False,sub_sched_1Rr4W9E2kujhweZxXNFaJ0ms,active,cancel,2,2028-07-31,"[{""end_date"": ""2026-06-30"", ""items"": [{""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}, {""price_id"": ""price_1TdilIE2kujhweZx8m8IbqAE"", ""quantity"": 1}], ""proration_behavior"": ""create_prorations"", ""start_date"": ""2026-06-02""}, {""end_date"": ""2028-07-31"", ""items"": [{""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}, {""price_id"": ""price_1TdilIE2kujhweZx8m8IbqAE"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-30""}]",True,False,"[{""fields"": [""invoice_settings"", ""metadata""], ""phase_number"": 2, ""values"": {""invoice_settings"": {""phase_1"": null, ""phase_2"": ""{\n  \""account_tax_ids\"": null,\n  \""custom_fields\"": null,\n  \""days_until_due\"": null,\n  \""description\"": \""As of May 20, 2025, DivFern Geothermal Limited Partnership \\u201cDivFern Energy\\u201d has taken over the ownership and operation of Fensby Geothermal Limited. There will not be any interruption to the Energy Services for your home, and all terms and conditions of the Residential Energy Services Agreement you signed will remain the same. For any questions about this change or your system, please visit us at www.divfern.com.\\n\\nThank you for being a valued member of our growing DivFern community. \"",\n  \""footer\"": \""Terms and Conditions: \\na) Should you elect to pay a bill by bank debit or credit card (if permitted), you consent to our payment processing vendor retaining your payment information and automatically applying it on a recurring basis to the payment of each subsequent bill unless and until you provide an alternate payment method. You will promptly inform us of any change in: (i) your mailing address at least 30 days in advance of such change; and/or (ii) if previously provided, bank account or credit card information you provided us promptly after such change is made.\\nb) A late payment charge will apply to all overdue amounts on your bill, including applicable federal and provincial taxes. The rate for late payment charges is 1.5% per month or 18% per year (for an effective rate of 19.56% per year). Your bill is due on the date indicated on the bill, or if not indicated, within 20 days\\nc) Should any payment be returned for non-sufficient funds (\\u201cNSF\\u201d), you agree to pay a NSF charge of $25\"",\n  \""issuer\"": null\n}""}, ""metadata"": {""phase_1"": {}, ""phase_2"": {""last_increase_year"": ""2026""}}}}]",manual_review,False,"Schedule requires manual review: multiple_schedule_phases_2, schedule_phases_have_different_business_settings",
sub_1RnkDOE2kujhweZxIlexgYi4,cus_SjCX8SbS85YeWj,active,2025-07-22,2075-07-22,2028-07-22,1847900578,2028-07-22,False,sub_sched_1RnkDOE2kujhweZxtI1lnI7Q,active,cancel,1,2028-07-22,"[{""end_date"": ""2028-07-22"", ""items"": [{""price_id"": ""price_1TdilJE2kujhweZxWtovANcw"", ""quantity"": 1}, {""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-02""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
sub_1RnjVqE2kujhweZxlKETTxzO,cus_SjBtG4ChfSsyRE,active,2025-07-22,2075-07-22,2028-07-22,1847897878,2028-07-22,False,sub_sched_1RnjVqE2kujhweZxHofW8Rh4,active,cancel,1,2028-07-22,"[{""end_date"": ""2028-07-22"", ""items"": [{""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}, {""price_id"": ""price_1TdNAHE2kujhweZxzONsb2u4"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-01""}]",True,True,[],would_release_schedule,True,Subscription has one active schedule phase with end_behavior=cancel. The schedule can be released and the remaining cancel_at can be cleared.,
